,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
10,1104.0,228.0,722.0,509.0,785.0,509.0,474.0,770.0,1079.0,340.0,0.0,966.0,1263.0,524.0,595.0,0.0,782.0,509.0,1239.0,501.0,712.0,509.0,782.0,1254.0,942.0,509.0,1095.0
11,731.0,433.0,358.0,141.0,421.0,141.0,197.0,405.0,715.0,289.0,619.0,0.0,899.0,189.0,230.0,619.0,417.0,141.0,874.0,184.0,347.0,141.0,417.0,889.0,569.0,141.0,730.0
12,1151.0,1359.0,743.0,1055.0,862.0,1055.0,1326.0,793.0,776.0,1215.0,1544.0,910.0,0.0,1135.0,1133.0,1544.0,755.0,1055.0,243.0,1167.0,1193.0,1055.0,755.0,128.0,1108.0,1055.0,399.0
13,702.0,334.0,321.0,108.0,384.0,108.0,223.0,368.0,678.0,190.0,520.0,564.0,862.0,0.0,193.0,520.0,380.0,108.0,837.0,80.0,310.0,108.0,380.0,852.0,540.0,108.0,693.0
14,1057.0,805.0,128.0,513.0,191.0,513.0,568.0,175.0,485.0,661.0,990.0,371.0,669.0,560.0,0.0,990.0,187.0,513.0,644.0,556.0,718.0,513.0,187.0,659.0,888.0,513.0,500.0
15,1104.0,228.0,722.0,509.0,785.0,509.0,474.0,770.0,1079.0,340.0,0.0,966.0,1263.0,524.0,595.0,0.0,782.0,509.0,1239.0,501.0,712.0,509.0,782.0,1254.0,942.0,509.0,1095.0
16,1165.0,926.0,295.0,633.0,414.0,633.0,689.0,345.0,298.0,781.0,1111.0,492.0,465.0,681.0,722.0,1111.0,0.0,633.0,441.0,677.0,839.0,633.0,0.0,456.0,997.0,633.0,297.0
17,589.0,296.0,206.0,0.0,269.0,0.0,263.0,253.0,563.0,152.0,482.0,449.0,747.0,72.0,78.0,482.0,265.0,0.0,722.0,104.0,197.0,0.0,265.0,737.0,421.0,0.0,578.0
18,909.0,1116.0,579.0,812.0,698.0,812.0,1083.0,629.0,612.0,972.0,1302.0,747.0,156.0,892.0,891.0,1302.0,591.0,812.0,0.0,925.0,950.0,812.0,591.0,213.0,865.0,812.0,235.0
19,714.0,293.0,333.0,120.0,396.0,120.0,158.0,380.0,690.0,149.0,479.0,577.0,874.0,62.0,205.0,479.0,392.0,120.0,850.0,0.0,322.0,120.0,392.0,865.0,553.0,120.0,705.0
20,729.0,440.0,352.0,135.0,414.0,135.0,407.0,399.0,708.0,296.0,625.0,595.0,893.0,216.0,224.0,625.0,411.0,135.0,868.0,248.0,0.0,135.0,411.0,883.0,560.0,135.0,724.0
21,589.0,296.0,206.0,0.0,269.0,0.0,263.0,253.0,563.0,152.0,482.0,449.0,747.0,72.0,78.0,482.0,265.0,0.0,722.0,104.0,197.0,0.0,265.0,737.0,421.0,0.0,578.0
22,1165.0,926.0,295.0,633.0,414.0,633.0,689.0,345.0,298.0,781.0,1111.0,492.0,465.0,681.0,722.0,1111.0,0.0,633.0,441.0,677.0,839.0,633.0,0.0,456.0,997.0,633.0,297.0
23,1011.0,1219.0,603.0,915.0,722.0,915.0,1186.0,653.0,636.0,1075.0,1405.0,771.0,126.0,995.0,994.0,1405.0,615.0,915.0,103.0,1027.0,1053.0,915.0,615.0,0.0,968.0,915.0,259.0
24,552.0,651.0,553.0,347.0,616.0,347.0,618.0,600.0,910.0,507.0,836.0,796.0,929.0,427.0,425.0,836.0,612.0,347.0,773.0,459.0,513.0,347.0,612.0,986.0,0.0,347.0,925.0
25,589.0,296.0,206.0,0.0,269.0,0.0,263.0,253.0,563.0,152.0,482.0,449.0,747.0,72.0,78.0,482.0,265.0,0.0,722.0,104.0,197.0,0.0,265.0,737.0,421.0,0.0,578.0
26,1222.0,945.0,344.0,653.0,463.0,653.0,709.0,394.0,473.0,801.0,1215.0,511.0,338.0,700.0,742.0,1215.0,356.0,653.0,313.0,696.0,858.0,653.0,356.0,328.0,1179.0,653.0,0.0
