,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
10,7063.0,640.0,3276.0,1910.0,3237.0,1910.0,1524.0,3297.0,5844.0,1093.0,0.0,4972.0,6045.0,1954.0,2439.0,0.0,3981.0,1910.0,6299.0,1819.0,2755.0,1910.0,3981.0,6042.0,4557.0,1910.0,5160.0
11,6262.0,2343.0,2476.0,1110.0,2437.0,1110.0,1210.0,2497.0,5044.0,1890.0,2983.0,0.0,5245.0,1133.0,1638.0,2983.0,3181.0,1110.0,5499.0,1082.0,1955.0,1110.0,3181.0,5242.0,3757.0,1110.0,4359.0
12,6534.0,6980.0,2552.0,5708.0,2644.0,5708.0,6962.0,2568.0,4205.0,6528.0,7621.0,3944.0,0.0,6016.0,6234.0,7621.0,2998.0,5708.0,495.0,6139.0,5672.0,5708.0,2998.0,349.0,5564.0,5708.0,1347.0
13,5458.0,1314.0,1671.0,305.0,1633.0,305.0,1021.0,1693.0,4239.0,861.0,1954.0,3367.0,4441.0,0.0,834.0,1954.0,2377.0,305.0,4695.0,206.0,1151.0,305.0,2377.0,4438.0,2953.0,305.0,3555.0
14,8792.0,4876.0,837.0,3643.0,798.0,3643.0,3743.0,859.0,3405.0,4423.0,5516.0,2533.0,3607.0,3666.0,0.0,5516.0,1543.0,3643.0,3861.0,3615.0,4488.0,3643.0,1543.0,3604.0,6299.0,3643.0,2721.0
15,7063.0,640.0,3276.0,1910.0,3237.0,1910.0,1524.0,3297.0,5844.0,1093.0,0.0,4972.0,6045.0,1954.0,2439.0,0.0,3981.0,1910.0,6299.0,1819.0,2755.0,1910.0,3981.0,6042.0,4557.0,1910.0,5160.0
16,9520.0,5628.0,1117.0,4395.0,1209.0,4395.0,4495.0,1134.0,1862.0,5175.0,6268.0,3285.0,2074.0,4418.0,4924.0,6268.0,0.0,4395.0,2328.0,4368.0,5241.0,4395.0,0.0,2070.0,7028.0,4395.0,1188.0
17,5150.0,1270.0,1361.0,0.0,1322.0,0.0,1251.0,1383.0,3929.0,817.0,1910.0,3057.0,4131.0,305.0,524.0,1910.0,2067.0,0.0,4385.0,428.0,843.0,0.0,2067.0,4128.0,2658.0,0.0,3245.0
18,6039.0,6486.0,2644.0,5213.0,2736.0,5213.0,6467.0,2661.0,4297.0,6033.0,7126.0,4037.0,540.0,5521.0,5740.0,7126.0,3090.0,5213.0,0.0,5644.0,5178.0,5213.0,3090.0,537.0,5069.0,5213.0,1440.0
19,5581.0,1179.0,1794.0,428.0,1756.0,428.0,819.0,1816.0,4362.0,727.0,1819.0,3490.0,4564.0,220.0,957.0,1819.0,2500.0,428.0,4818.0,0.0,1274.0,428.0,2500.0,4561.0,3076.0,428.0,3678.0
20,5759.0,1881.0,1972.0,609.0,1934.0,609.0,1863.0,1994.0,4540.0,1429.0,2521.0,3668.0,4742.0,917.0,1135.0,2521.0,2678.0,609.0,4996.0,1040.0,0.0,609.0,2678.0,4739.0,3267.0,609.0,3856.0
21,5150.0,1270.0,1361.0,0.0,1322.0,0.0,1251.0,1383.0,3929.0,817.0,1910.0,3057.0,4131.0,305.0,524.0,1910.0,2067.0,0.0,4385.0,428.0,843.0,0.0,2067.0,4128.0,2658.0,0.0,3245.0
22,9520.0,5628.0,1117.0,4395.0,1209.0,4395.0,4495.0,1134.0,1862.0,5175.0,6268.0,3285.0,2074.0,4418.0,4924.0,6268.0,0.0,4395.0,2328.0,4368.0,5241.0,4395.0,0.0,2070.0,7028.0,4395.0,1188.0
23,6403.0,6850.0,2421.0,5577.0,2513.0,5577.0,6831.0,2438.0,4074.0,6397.0,7490.0,3814.0,349.0,5885.0,6103.0,7490.0,2867.0,5577.0,364.0,6008.0,5541.0,5577.0,2867.0,0.0,5433.0,5577.0,1217.0
24,4211.0,3530.0,3621.0,2258.0,3583.0,2258.0,3512.0,3643.0,6190.0,3078.0,4171.0,5318.0,5186.0,2566.0,2784.0,4171.0,4327.0,2258.0,4645.0,2689.0,2298.0,2258.0,4327.0,5182.0,0.0,2258.0,5505.0
25,5150.0,1270.0,1361.0,0.0,1322.0,0.0,1251.0,1383.0,3929.0,817.0,1910.0,3057.0,4131.0,305.0,524.0,1910.0,2067.0,0.0,4385.0,428.0,843.0,0.0,2067.0,4128.0,2658.0,0.0,3245.0
26,7726.0,4940.0,1205.0,3707.0,1296.0,3707.0,3807.0,1221.0,2737.0,4487.0,7130.0,2597.0,1433.0,3730.0,4235.0,7130.0,1650.0,3707.0,1687.0,3679.0,4552.0,3707.0,1650.0,1430.0,6756.0,3707.0,0.0
